test_score,skill_match_ratio,relevant_experience,project_match,preferred_domain,skills_text,projects_text,titles_text,label
73,0.7777777777777778,4,1,quality assurance,test cases performance testing qa test automation selenium jenkins bug tracking communication,validation project validation project,sdet software tester,partial
90,0.6923076923076923,4,1,uiux design,user research journey mapping interaction design adobe xd wireframe design critical thinking sketch persona figma,design system project,product designer uiux specialist ui designer,fit
65,1.0,4,1,digital marketing,email marketing social media content marketing ppc teamwork google analytics marketing strategy analytics seo ads communication sem,traffic project,digital marketer social media manager,suggest
88,0.6,0,1,robotics,automation robot programming robotics c arduino ros,actuators project,,suggest
79,1.0,8,1,devops,automation aws cicd ansible terraform teamwork jenkins kubernetes monitoring docker scripting azure git communication,automation project teamwork project,release manager devops engineer site reliability engineer,partial
68,0.6666666666666666,5,1,database administration,backup teamwork database design query optimization oracle mysql nosql performance tuning data warehousing,backup project,db engineer db engineer,no_fit
84,1.0,4,0,devops,automation aws cicd ansible terraform jenkins monitoring kubernetes docker scripting azure git,critical thinking project,automation specialist devops engineer,fit
89,0.5555555555555556,0,1,business analysis,uml process modeling documentation data analysis requirements gathering communication,requirement project analysis project,,suggest
71,0.4444444444444444,0,1,technical writing,documentation editing teamwork content creation technical manuals,user manuals project communication project,,suggest
71,1.0,0,1,product management,scrum market research roadmap stakeholder management requirements gathering analytics prioritization agile,market project,,suggest
94,0.8333333333333334,0,1,cybersecurity,vulnerability assessment siem incident response network security cryptography linux penetration testing problem solving risk management ethical hacking security auditing communication,teamwork project intrusion project,,suggest
65,0.6363636363636364,2,1,networking,lanwlan vpn routing packet analysis cisco critical thinking problem solving dns tcpip,firewall project,it support specialist system administrator,no_fit
82,0.8888888888888888,4,0,business analysis,scrum documentation process modeling data analysis stakeholder management teamwork requirements gathering communication agile business process,communication project,systems analyst process consultant,fit
70,0.7692307692307693,3,0,data science,python numpy data visualization teamwork statistics pandas feature engineering matplotlib r sql etl,teamwork project,ai researcher,partial
67,0.6,0,1,digital marketing,email marketing content marketing google analytics seo ads sem,traffic project problem solving project,,no_fit
63,0.6666666666666666,5,1,business analysis,uml scrum documentation data analysis requirements gathering agile,workflow project,product analyst systems analyst business process analyst,suggest
95,0.75,2,1,cloud computing,cloud security aws terraform scaling kubernetes monitoring docker problem solving azure load balancing,automation project microservices project,site reliability engineer,fit
77,0.75,0,1,devops,automation aws terraform teamwork jenkins monitoring kubernetes scripting azure git,monitoring project scaling project,,suggest
75,0.6923076923076923,5,1,artificial intelligence,scikitlearn reinforcement learning computer vision ml pipelines rnn critical thinking pytorch nlp deep learning gan communication,image recognition project prediction project,nlp engineer nlp engineer,partial
87,0.5714285714285714,0,0,web development,graphql redux angular javascript nodejs nextjs problem solving react typescript communication,critical thinking project critical thinking project,,no_fit
88,0.4444444444444444,4,1,quality assurance,performance testing qa selenium jenkins communication,integration project unit test project,test automation engineer qa engineer,fit
75,0.5833333333333334,5,1,cybersecurity,network security cryptography penetration testing forensics risk management ethical hacking security auditing communication,problem solving project threat analysis project,security analyst security analyst,partial
85,0.75,3,1,mobile app development,android kotlin firebase push notification uiux mobile flutter swift react native objectivec communication,critical thinking project ios project,mobile app engineer android developer,fit
74,1.0,7,1,game development,c shader programming graphics programming game physics unreal engine blender game design ai unity,ai project,gameplay programmer unity developer unity developer,partial
87,0.6,2,1,blockchain,smart contracts remix teamwork cryptography critical thinking dapps web3 nfts,token project,dapp developer,fit
